Mã,year,opex,dd,td,ta,eq,gl,n3,n4,n5,ie,CI,CASA,lnTA,eq_ratio,loan_ratio,dep_depth,NPL_ratio,cost_dep,SOE,branch_count_legacy,branch_den_legacy,SW_stock,SW_delta,Land_stock,Land_delta,staff,phys,StaffRatio,PhysCost,fee_income,network_count_harmonized,branch_count,branch_den,CI_raw,Staff_raw,AssetCost_raw,Other_raw,NonAsset_raw,NonAssetMinusAsset_raw,AssetCostShare_raw,NonAssetShare_raw,AssetCostShare_ex_sw_raw,SW_khauhao_vnd
PCB,2022,3190045000000.0,9098149000000.0,164870257000000.0,233771140000000.0,10632869000000.0,107860370000000.0,658626000000.0,395843000000.0,2008624000000.0,10795562000000.0,0.0136460172115343,0.0551836890749797,33.085363718510706,0.0454840961121206,0.461393010274921,0.7052635196970849,2.8398688044552416,0.0654791361185298,0,108.0,46.199030385016734,297860.0,12999.0,,,1542834000000.0,455815000000.0,0.4836401994329233,0.6265268985233751,318187000000.0,108.0,108.0,46.199030385016734,0.013646017211534323,0.006599762485651565,0.0019498343550876298,0.005096420370795128,0.011696182856446694,0.009746348501359064,0.1428866990904517,0.8571133009095484,0.14288638561524994,1000000.0
PCB,2023,3324879000000.0,10294599000000.0,178166861000000.0,221017825000000.0,10756964000000.0,98382015000000.0,732228000000.0,576853000000.0,2433477000000.0,17085881000000.0,0.0150434880082635,0.057780661017539,33.02926447030237,0.0486701197064083,0.4451315861062337,0.806119872910703,3.80410789512697,0.0958981984870912,0,108.0,48.86483703294067,285269.0,-4555.16,,,1887265000000.0,477468000000.0,0.5676191524563751,0.7112237768652634,316710000000.0,108.0,108.0,48.86483703294067,0.015043488008263587,0.008538971913238219,0.0021603144452263068,0.004344201649799061,0.01288317356303728,0.010722859117810972,0.14360462440888824,0.8563953755911117,0.14360432364606351,1000000.0
PCB,2024,4446690000000.0,12366272000000.0,170100756000000.0,225834577000000.0,10888933000000.0,115094335000000.0,339104000000.0,674706000000.0,2584564000000.0,12881763000000.0,0.0196900317881791,0.0726996886480622,33.0508238870102,0.0482164119624604,0.5096400052149676,0.7532095317715675,3.1264562239314384,0.0757301925218956,0,108.0,47.822614869112805,345794.0,60525.0,,,2225011000000.0,521439000000.0,0.50037466070268,0.6176391878003639,1151766000000.0,108.0,108.0,47.822614869112805,0.019690031788179185,0.009852392975235142,0.0023089422661791955,0.0075286965467648475,0.01738108952199999,0.015072147255820796,0.1172645270976839,0.8827354729023161,0.11726430221130775,1000000.0
PCB,2025,5282762000000.0,17815517000000.0,201548159000000.0,263457033000000.0,12255646000000.0,151655592000000.0,553641000000.0,714587000000.0,3218919000000.0,17898929000000.0,0.0200517023206588,0.0883933501967636,33.20491140799521,0.0465185759531422,0.575636908504925,0.7650133940436503,2.9587745106029457,0.0888072066190393,0,108.0,40.99340175898816,370103.0,24309.0,,,2516441000000.0,589600000000.0,0.4763494929357029,0.5879577766327538,352105000000.0,108.0,108.0,40.993401758988156,0.02005170232065887,0.00955161823294351,0.0022379360812129086,0.00826214800650245,0.017813766239445958,0.015575830158233049,0.11160828369705089,0.888391716302949,0.1116080944021328,1000000.0
PGB,2015,485011000000.0,4032654000000.0,16864930000000.0,24681414000000.0,3372713000000.0,15882795000000.0,106818000000.0,128555000000.0,202018000000.0,758090000000.0,0.0196508595496189,0.2391147784188846,30.83707160667948,0.1366499099281751,0.6435123611637485,0.6833048544139327,2.7538666840439605,0.0449506757513965,0,79.0,320.0789063381863,52668.0,3211.0,21591.0,1635.0,222692000000.0,121634000000.0,0.4591483492126982,0.7099344138586547,21829000000.0,79.0,79.0,320.0789063381863,0.019650859549618996,0.00902265972281815,0.004928161733359361,0.005700038093441485,0.014722697816259634,0.009794536082900273,0.25078606464595654,0.7492139353540435,0.24019867590631966,5135000000.0
PGB,2016,419228946376.0,3879597352966.0,18297115686684.0,24824533188761.0,3495341324841.0,17534132360519.0,56307759921.0,104568805195.0,271939037955.0,795446564049.0,0.0168876869985132,0.2120332745007146,30.84285352160488,0.1408018953775724,0.7063227423932935,0.7370577947047879,2.468417565077562,0.0434738773952168,0,79.0,318.23357724110707,52668.0,0.0,21509.0,-81.0,211554222509.0,100668937618.0,0.5046269451042635,0.7447557303139365,16757987030.0,79.0,79.0,318.23357724110707,0.016887686998513257,0.008521981899936734,0.0040552197639541765,0.0043104853346223465,0.01283246723455908,0.008777247470604904,0.24012878520967296,0.759871214790327,0.23233352195733784,3268000000.0
PGB,2017,476856661424.0,5391885945690.0,22877378274548.0,29297960807065.0,3559846367148.0,21421022996354.0,83266119626.0,106661169694.0,525251964778.0,1079214474113.0,0.0162761041481429,0.2356863571071292,31.008539032501087,0.1215049194239336,0.7311438204664561,0.7808522383247669,3.3386792695182126,0.0471738702381675,0,79.0,269.6433397540408,56061.0,3393.0,21509.0,0.0,250665829853.0,95767329918.0,0.5256628461568642,0.7264932794195924,21966316922.0,79.0,79.0,269.6433397540408,0.016276104148142942,0.008555743230858363,0.0032687370479008346,0.004451623869383744,0.013007367100242107,0.009738630052341272,0.2008304332627282,0.7991695667372718,0.19427919836821914,3124000000.0
PGB,2018,519582002270.0,4276098928409.0,23344960373368.0,29899607631751.0,3686767542218.0,22051624688110.0,113501857701.0,141342706110.0,420209449199.0,1155126617401.0,0.0173775525307644,0.1831701086666733,31.028866473555173,0.1233048803725085,0.7375222096457524,0.7807781513686993,3.061243888183812,0.0494807701074006,0,79.0,264.2175140656638,58009.0,1948.0,21509.0,0.0,274131407951.0,103872323970.0,0.5275998913614179,0.727515060701758,32649511242.0,79.0,79.0,264.2175140656638,0.017377552530764496,0.009168394827358681,0.003474036356908439,0.004735121346497376,0.013903516173856057,0.010429479816947619,0.19991516934034004,0.80008483065966,0.19609863991604035,1983000000.0
PGB,2019,561665438010.0,4378082393329.0,25388098405766.0,31574084351069.0,3760411603654.0,23696714186800.0,44629728026.0,131475028974.0,572531573892.0,1402631614876.0,0.0177888116014671,0.1724462511274446,31.08335778457024,0.1190980413506966,0.7451122288236933,0.8040802742995915,3.15924108714203,0.0552476043088537,0,79.0,250.2051971534855,58609.0,600.0,21509.0,0.0,308820968095.0,106948804212.0,0.549830819551873,0.740244537353209,32458548201.0,79.0,79.0,250.2051971534855,0.017788811601467194,0.009780836861688572,0.0033872337523029087,0.004620740987475712,0.014401577849164285,0.011014344096861375,0.19041371780133615,0.8095862821986638,0.18819531532242517,1246000000.0
PGB,2020,655043136728.0,5837472601220.0,28737831665798.0,36153015004943.0,3929919186365.0,25675229114079.0,68847065762.0,68191740742.0,489451441782.0,1464788372924.0,0.0181186309534195,0.2031284986670515,31.21878146368188,0.1087023913725503,0.7101822382052664,0.7948944690192183,2.440057089665713,0.0509707339773759,0,79.0,218.51566180358336,58609.0,0.0,21509.0,0.0,361193895842.0,119910182259.0,0.5514047481608559,0.7344616730192131,29995133628.0,79.0,79.0,218.51566180358338,0.018118630953419503,0.009990699137889771,0.0033167408649764163,0.004811190950553316,0.014801890088443088,0.011485149223466672,0.18305692485835706,0.816943075141643,0.1811944520964959,1220000000.0
PGB,2021,664372000000.0,4156684000000.0,28074529000000.0,40521052000000.0,4180846000000.0,27498895000000.0,87848000000.0,122598000000.0,483490000000.0,1658666000000.0,0.0163957243755665,0.1480589042117144,31.33284275745968,0.1031771337032414,0.6786323069795918,0.6928381079543542,2.523505035384149,0.0590808130743707,0,79.0,194.96038750425333,70457.0,11848.0,36749.0,15240.0,395028000000.0,126611000000.0,0.5945885738712648,0.7851610242454529,48352000000.0,79.0,79.0,194.96038750425333,0.016395724375566557,0.009748710374054455,0.0031245733699115214,0.0035224406316005812,0.013271151005655036,0.010146577635743514,0.19057245037418793,0.809427549625812,0.18825748225391797,1538000000.0
PGB,2022,745913000000.0,5446216000000.0,31259873000000.0,48991137000000.0,4584528000000.0,29050846000000.0,62262000000.0,119495000000.0,562786000000.0,1538115000000.0,0.015225468231121,0.1742238684079106,31.52266052012784,0.093578722208468,0.592981665234673,0.6380720047383265,2.562896102922441,0.0492041346425175,0,80.0,163.2948424936535,83841.0,13384.0,30917.0,-5832.0,458595000000.0,134481000000.0,0.6148103062957745,0.7951007691245494,79225000000.0,80.0,80.0,163.2948424936535,0.01522546823112107,0.009360774786672127,0.002745006714173627,0.003119686730275315,0.012480461516947441,0.009735454802773814,0.18029046282877495,0.819709537171225,0.18071008281126621,-313000000.0
PGB,2023,808209000000.0,5913319000000.0,35729811000000.0,55491118000000.0,4863824000000.0,35335012000000.0,221231000000.0,293570000000.0,493473000000.0,2154514000000.0,0.0145646551940078,0.1655009873967707,31.64724408783777,0.0876504957063579,0.6367687888357196,0.6438834229290532,2.853470093628382,0.0603001790297743,0,82.0,147.7713964962825,90913.0,7072.0,30917.0,0.0,482687000000.0,145252000000.0,0.5972304193593488,0.7769512588946671,34690000000.0,82.0,82.0,147.77139649628253,0.014564655194007806,0.0086984551293416,0.002617572059009516,0.003248628005656689,0.01194708313499829,0.009329511075988773,0.17972083953531823,0.8202791604646817,0.17598047039812723,3023000000.0
PGB,2024,973967000000.0,6113271000000.0,43325745000000.0,73015115000000.0,5166050000000.0,41236482000000.0,182232000000.0,259971000000.0,618714000000.0,1837972000000.0,0.0133392517426015,0.1411001934300264,31.921687590438573,0.0707531584384959,0.5647663774822514,0.5933804938881491,2.5727631178624795,0.0424221672356701,0,91.0,124.63172864960906,96451.0,5538.0,30917.0,0.0,589146000000.0,166460000000.0,0.6048931842659967,0.7758024655866164,17904000000.0,91.0,91.0,124.63172864960906,0.013339251742601515,0.008068822462307975,0.0022798019286828486,0.0029906273516106916,0.011059449813918666,0.008779647885235817,0.1709092813206197,0.8290907186793803,0.1605413735783656,10098000000.0
PGB,2025,1126947000000.0,8696278000000.0,48460417000000.0,88840172000000.0,6545253000000.0,46340642000000.0,219548000000.0,259253000000.0,612980000000.0,2760555000000.0,0.0126851060126268,0.1794511590769018,32.117860051017736,0.0736744746509495,0.5216181031256896,0.5454786490057674,2.35599023423111,0.0569651515792775,0,91.0,102.43113892215338,115887.0,19436.0,30917.0,0.0,617186000000.0,237350000000.0,0.5476619574833599,0.7582752338841134,132714000000.0,91.0,91.0,102.43113892215338,0.012685106012626811,0.006947149989759137,0.002671651738810231,0.0030663042840574427,0.01001345427381658,0.00734180253500635,0.21061327640075353,0.7893867235992466,0.19814418956703375,14052000000.0
SGB,2015,377440000000.0,1550120000000.0,13141759000000.0,17748745000000.0,3390944000000.0,11612018000000.0,17141000000.0,19033000000.0,182309000000.0,690537000000.0,0.0212657289290031,0.1179537685936867,30.68382982010673,0.16992085102831112,0.6542444550304825,0.7404331404840173,1.881524813344244,0.0525452490796703,0,89.0,501.44390490707934,,,,,223423000000.0,74295000000.0,0.5919430902924968,0.788782323018228,30864000000.0,89.0,89.0,419.9211793529225,0.02126572892900315,0.012588101299556674,0.0041859297657383665,0.00449169786370811,0.017079799163264783,0.012893869397526417,0.19683923272573126,0.8031607672742688,0.1968365832980076,1000000.0
SGB,2016,424858000000.0,1762354000000.0,14168928000000.0,19047890000000.0,3514845000000.0,12533642000000.0,62681000000.0,28315000000.0,238805000000.0,737979000000.0,0.0223047277152482,0.1243816045928104,30.68382982010673,0.16992085102831112,0.658006844852632,0.7438581386179781,2.6313261540420574,0.052084321410907,0,89.0,467.24335346329696,46807.0,1893.0,382618.0,15382.0,203473000000.0,84922000000.0,0.4789200156287512,0.6788032707398707,33836000000.0,89.0,89.0,419.9211793529225,0.02230472771524825,0.010682180545981733,0.004458341580091023,0.007164205589175493,0.017846386135157224,0.013388044555066201,0.19988325511111948,0.8001167448888804,0.1942507849681541,2393000000.0
SGB,2017,402234000000.0,1637729000000.0,14849499000000.0,21319355000000.0,3417240000000.0,14105444000000.0,25564000000.0,76918000000.0,317844000000.0,846645000000.0,0.0188670811100992,0.1102885019891916,30.69063646148525,0.1602881513066413,0.6616262077347087,0.6965266538316942,2.979884929535008,0.0570150548513454,0,89.0,417.4610348202373,46807.0,0.0,405418.0,22800.0,231809000000.0,85502000000.0,0.5763038430366404,0.7888716518245599,37931000000.0,89.0,89.0,417.4610348202373,0.01886708111009925,0.010873171350634201,0.004010534089797744,0.003983375669667304,0.014856547020301505,0.01084601293050376,0.21256780878791945,0.7874321912120805,0.21113083429048762,578000000.0
SGB,2018,449103000000.0,1601305000000.0,14678435000000.0,20373555000000.0,3434871000000.0,13671099000000.0,33711000000.0,48994000000.0,218247000000.0,861754000000.0,0.0220434283560232,0.1090923521478958,30.68382982010673,0.1685945825360375,0.6710217730778943,0.7204650832905696,2.2013738617502514,0.0587088473669025,0,88.0,431.932473247796,48256.0,1449.0,431746.0,26328.0,286629000000.0,83569000000.0,0.6382255295555808,0.8243053375283621,42974000000.0,88.0,88.0,419.9211793529225,0.022043428356023288,0.014068678735743467,0.004101836915550576,0.0038729127047292446,0.017941591440472714,0.013839754524922138,0.1860798079727813,0.8139201920272188,0.18498429090876703,492000000.0
SGB,2019,486328000000.0,1737201000000.0,15667758000000.0,22812835000000.0,3561206000000.0,14556951000000.0,36211000000.0,28250000000.0,217844000000.0,907431000000.0,0.0213181746152988,0.110877446537022,30.758344432094944,0.1561053678773374,0.6381035500410186,0.6867957445885178,1.9393140775152709,0.0579170931795091,0,88.0,385.7477599781,50123.0,1867.0,461718.0,29972.0,290930000000.0,86969000000.0,0.5982176637989176,0.77704553305588,44031000000.0,88.0,88.0,385.7477599781,0.0213181746152988,0.012752908614821437,0.003812283742901748,0.004752982257575615,0.017505890872397054,0.013693607129495305,0.17882786925696237,0.8211721307430376,0.17710063989735322,840000000.0
SGB,2020,468663000000.0,1972117000000.0,18223634000000.0,23942788000000.0,3621309000000.0,15447550000000.0,19281000000.0,19017000000.0,184767000000.0,982462000000.0,0.0195742868374393,0.1082175487062569,30.806688267088884,0.1512484260396074,0.645185932398516,0.7611324963492138,1.4440153940268845,0.0539114207407809,0,88.0,367.5428275103133,50123.0,0.0,461718.0,0.0,286415000000.0,88982000000.0,0.6111320927830872,0.8009955981163437,37571000000.0,88.0,88.0,367.5428275103133,0.019574286837439316,0.011962474879700726,0.0037164427133548525,0.003895369244383737,0.015857844124084464,0.012141401410729611,0.18986350533325652,0.8101364946667435,0.18767216528721065,1027000000.0
SGB,2021,573544000000.0,2325499000000.0,18105487000000.0,24608953000000.0,3709025000000.0,16502139000000.0,41534000000.0,106650000000.0,177101000000.0,944998000000.0,0.0233063145758375,0.1284416707487625,30.834131435745075,0.1507185210195655,0.6705746075422225,0.7357276435125054,1.9711687072809168,0.0521940116827567,0,88.0,357.5934335767962,51928.0,1805.0,468101.0,6383.0,362651000000.0,108694000000.0,0.6322984810232519,0.8218114041817193,27761000000.0,88.0,88.0,357.5934335767962,0.0233063145758375,0.014736547304552127,0.00441684780331776,0.004152919467967613,0.01888946677251974,0.014472618969201979,0.18951292315846738,0.8104870768415326,0.18750261531809242,1153000000.0
SGB,2022,568001000000.0,1879253000000.0,20499407000000.0,27698047000000.0,3899014000000.0,18714226000000.0,75807000000.0,87445000000.0,234350000000.0,1011307000000.0,0.0205068971108324,0.0916735298733275,30.952383021221056,0.1407685531041232,0.6756514638017619,0.7401029754913767,2.1245976189450744,0.0493334758415206,0,88.0,317.7119310975247,57986.0,6058.0,468101.0,0.0,359877000000.0,104640000000.0,0.6335851521388166,0.817810179911655,38205000000.0,88.0,88.0,317.7119310975247,0.0205068971108324,0.012992865525861805,0.0037778836897778387,0.003736147895192755,0.01672901342105456,0.012951129731276722,0.18422502777283842,0.8157749722271616,0.18141869468539668,1594000000.0
SGB,2023,570437000000.0,1704344000000.0,23556779000000.0,31500625000000.0,4069112000000.0,19967377000000.0,136030000000.0,36058000000.0,232424000000.0,1637157000000.0,0.0181087518104799,0.072350468627311,31.081028502833146,0.1291755957223071,0.6338724072935061,0.747819416281423,2.025864488861006,0.0694983384612981,0,88.0,279.3595365171326,61748.0,3762.0,468101.0,0.0,358763000000.0,110392000000.0,0.6289265948737547,0.8224484035923336,39004000000.0,88.0,88.0,279.3595365171326,0.01810875181047995,0.011389075613579096,0.0035044384039999207,0.0032152377929009334,0.01460431340648003,0.011099875002480108,0.19352180871857894,0.8064781912814211,0.18897441785858912,2594000000.0
SGB,2024,630387000000.0,1906050000000.0,24413123000000.0,33260400000000.0,4089832000000.0,21834544000000.0,84378000000.0,96019000000.0,400744000000.0,1470867000000.0,0.0189530793375906,0.0780748124686874,31.135388616079226,0.1229640052434727,0.6564726822287165,0.7339996813026903,2.661566918915274,0.060249030818384,0,88.0,264.5788986302029,68363.0,6615.0,468101.0,0.0,375095000000.0,124918000000.0,0.5950233745302489,0.7931841868566452,33527000000.0,88.0,88.0,264.5788986302029,0.018953079337590648,0.011277525225192722,0.0037557575976236005,0.003919796514774325,0.015197321739967047,0.011441564142343447,0.19816081232639635,0.8018391876736037,0.19312263736403193,3176000000.0
SGB,2025,683600000000.0,2565969000000.0,26326610000000.0,35377029000000.0,4194143000000.0,21972762000000.0,54756000000.0,108713000000.0,485961000000.0,1497071000000.0,0.0193232733025715,0.0974667456235345,31.197083827137565,0.1185555463122694,0.6211025239004666,0.744172440257773,2.955613864110484,0.056865316119318,0,88.0,248.7489834151986,73932.0,5569.0,468101.0,0.0,431858000000.0,136924000000.0,0.6317407840842598,0.83203920421299,37626000000.0,88.0,88.0,248.7489834151986,0.019323273302571563,0.012207299827241004,0.003870421114220756,0.003245552361109803,0.015452852188350807,0.01158243107413005,0.20029842012873025,0.7997015798712697,0.19334991222937392,4750000000.0
SHB,2015,2078640000000.0,20302228000000.0,148828876000000.0,204704140000000.0,11257762000000.0,131427193000000.0,181863000000.0,798176000000.0,1282637000000.0,8295644000000.0,0.0101543622908652,0.1364132320666051,32.952586833110374,0.0549952824598466,0.6420348557679391,0.7270438008728108,1.7216193607665349,0.0557394789435888,0,232.0,113.33429797755925,183424.0,4402.0,3629594.0,0.0,1217053000000.0,381651000000.0,0.5855044644575299,0.7691105722972713,97438000000.0,232.0,232.0,113.33429797755923,0.010154362290865245,0.005945424455020792,0.0018644029378204075,0.0023445348980240454,0.008289959353044838,0.00642555641522443,0.18360610783974138,0.8163938921602586,0.1704311472886118,27386000000.0
SHB,2016,2507759000000.0,19060924000000.0,166576217000000.0,240752689000000.0,13231573000000.0,162376185000000.0,263785000000.0,993341000000.0,1786854000000.0,10393205000000.0,0.0104163281017392,0.1144276436533554,33.114791335807126,0.054959190923097,0.6744522176448048,0.6918976385763235,1.8746468270577976,0.0623930906054854,0,285.0,118.3787401020472,207848.0,24424.0,3478880.0,-150714.0,1393682000000.0,413712000000.0,0.5557479805675106,0.7207207710150776,338065000000.0,285.0,285.0,118.3787401020472,0.010416328101739291,0.005788853307470223,0.0017184107131613389,0.0029090640811077293,0.008697917388577952,0.006979506675416613,0.16497279044756694,0.835027209552433,0.15300234193158113,30019000000.0
SHB,2017,2896897000000.0,17752881000000.0,194889770000000.0,286010081000000.0,14691220000000.0,198290566000000.0,669686000000.0,1088771000000.0,2865240000000.0,13423554000000.0,0.010128653472183,0.0910919080052277,33.287048174378945,0.0513660915329764,0.6932992197572225,0.6814087437708184,2.331778608166361,0.0688776737742571,0,232.0,81.11602192091964,211811.0,3963.0,3486801.0,7921.0,1566067000000.0,408687000000.0,0.5406015471036768,0.6816790517577946,1456865000000.0,232.0,232.0,81.11602192091964,0.010128653472183032,0.005475565737139174,0.0014289251573618483,0.003224162577682009,0.008699728314821183,0.007270803157459335,0.14107750465411784,0.8589224953458822,0.13506210265673926,17426000000.0
SHB,2018,3222791000000.0,18966115000000.0,225224141000000.0,323276008000000.0,16332532000000.0,216988881000000.0,339729000000.0,920954000000.0,3938122000000.0,17085464000000.0,0.0099691623264538,0.0842099559833597,33.40952758819392,0.0505219428470547,0.6712186355629584,0.6966930283301445,2.395885437097581,0.0758598253461648,0,254.0,78.57063119883614,219319.0,7508.0,4281049.0,766260.879999999,1836453000000.0,424756000000.0,0.569833104287557,0.7016306673315148,713942000000.0,254.0,254.0,78.57063119883614,0.009969162326453871,0.005680758715629773,0.0013139113002162536,0.0029744923106078446,0.008655251026237617,0.007341339726021363,0.13179756304395784,0.8682024369560422,0.1251362561208592,21468000000.0
SHB,2019,3951732000000.0,18908003000000.0,259236746000000.0,365254318000000.0,18507443000000.0,265161676000000.0,1069368000000.0,463560000000.0,3522820000000.0,19852265000000.0,0.0108191246626138,0.0729372023517067,33.53161498852918,0.0506700183623838,0.7259645209724803,0.7097431384781056,1.9066661805230103,0.0765796720809016,0,263.0,72.0046244600454,278157.0,58838.0,4280834.0,-215.0,2305011000000.0,504694000000.0,0.5832913264361045,0.7110059589061202,694106000000.0,263.0,263.0,72.0046244600454,0.010819124662613845,0.006310701575333601,0.0013817605299330095,0.0031266625573472344,0.009437364132680835,0.008055603602747825,0.12771463247001566,0.8722853675299843,0.11602127877092878,46209000000.0
SHB,2020,4299189000000.0,28131517000000.0,303581729000000.0,412679593000000.0,24036220000000.0,305637310000000.0,704066000000.0,1092911000000.0,3801808000000.0,21353921000000.0,0.0104177407192509,0.0926653823754986,33.65369260392393,0.0582442660303777,0.7406164859719633,0.735635427943247,1.8318395093845048,0.0703399413078644,0,263.0,63.729829257634265,314512.0,36355.0,4280840.0,6.0,2705535000000.0,446779000000.0,0.6293128773822225,0.7332345705201609,522749000000.0,263.0,263.0,63.729829257634265,0.010417740719250928,0.006556018387853746,0.0010826292542166,0.002779093077180582,0.009335111465034327,0.008252482210817726,0.10392169313793834,0.8960783068620616,0.09975974538453648,17893000000.0
SHB,2021,4405941000000.0,29861972000000.0,327196828000000.0,506604328000000.0,35531665000000.0,362416124000000.0,1479683000000.0,1601012000000.0,3031864000000.0,20035980000000.0,0.0086970062363936,0.0912660803667693,33.858751396689,0.070136915608822,0.7153830000441685,0.6458626780622372,1.686613424517503,0.0612352513392947,0,263.0,51.91428210617261,373793.0,59281.0,4347706.0,66866.0,3048550000000.0,458863000000.0,0.6699385790579693,0.7960644502502416,585623000000.0,263.0,263.0,51.914282106172614,0.008697006236393622,0.006017615388394392,0.0009057621000032198,0.0017736287479960104,0.007791244136390402,0.0068854820363871815,0.10414642411235193,0.895853575887648,0.10084338396723878,14553000000.0
SHB,2022,4391593000000.0,25701591000000.0,361675593000000.0,542428085000000.0,42904471000000.0,385633215000000.0,1611827000000.0,1898472000000.0,7342657000000.0,23223586000000.0,0.0080961755510871,0.0710625530100395,33.92707663034403,0.0790970677707442,0.7109388795751607,0.6667715094435053,2.814320856672058,0.0642110953834808,0,263.0,48.48569004313264,401253.0,27460.0,4347706.0,0.0,2790873000000.0,498674000000.0,0.6355035632855777,0.7490555249541567,890554000000.0,263.0,263.0,48.485690043132635,0.008096175551087109,0.005145148411701433,0.0009193366158391301,0.0020316905235465456,0.0071768389352479785,0.006257502319408848,0.11355196166857903,0.8864480383314209,0.10956138239586409,17525000000.0
SHB,2023,5051539000000.0,43074214000000.0,447503426000000.0,630500685000000.0,50098280000000.0,438464147000000.0,761107000000.0,2493596000000.0,9984516000000.0,38304038000000.0,0.0080119484723478,0.0962544899041733,34.07753535777226,0.0794579311202492,0.6954221580266801,0.7097588260352168,3.0194530363733483,0.0855949603389181,0,288.0,45.677983680541125,442555.0,41302.0,4356697.44,12664.0,2945499000000.0,579886000000.0,0.5830894307655549,0.6978833579231992,544927000000.0,288.0,288.0,45.677983680541125,0.008011948472347813,0.0046716824740642435,0.0009197230293254955,0.0024205429689580743,0.007092225443022317,0.0061725024136968214,0.11479392715764443,0.8852060728423555,0.11283175285789143,9912000000.0
SHB,2024,5760231000000.0,37158355000000.0,499896571000000.0,747478069000000.0,58067344000000.0,519949991000000.0,1969398000000.0,2052495000000.0,11042821000000.0,29255227000000.0,0.0077062207426449,0.0743320861866844,34.24772608163256,0.0776843447429626,0.6956056807066001,0.6687775758675804,2.897339025052508,0.0585225598596874,0,293.0,39.19847446387086,480604.0,38049.0,4356697.44,0.0,3177593000000.0,623876000000.0,0.5516433281929145,0.6599507901679638,1283420000000.0,293.0,293.0,39.19847446387086,0.007706220742644959,0.004251085258261939,0.0008346412100553548,0.0026204942743276657,0.006871579532589604,0.00603693832253425,0.10830746197504927,0.8916925380249507,0.10306739434581703,30184000000.0
SHB,2025,6421520000000.0,45549546000000.0,572149573000000.0,892008709000000.0,68130938000000.0,614861980000000.0,1776951000000.0,4324234000000.0,8475768000000.0,37108172000000.0,0.0071989431663721,0.0796112557790897,34.42449701191381,0.0763792296113109,0.6893004225141484,0.641417025671663,2.3707683145410945,0.0648574669127647,0,293.0,32.847212930070164,735970.0,255366.0,4356697.44,0.0,3452569000000.0,689277000000.0,0.5376560378228208,0.6449946430128692,3205638000000.0,293.0,293.0,32.847212930070164,0.007198943166372157,0.0038705552593433254,0.0007727245183208184,0.002555663388708013,0.006426218648051338,0.00565349412973052,0.10733860519004847,0.8926613948099515,0.10033387733745282,44981000000.0
SSB,2015,967923000000.0,6236356000000.0,57018437000000.0,84756842000000.0,5768861000000.0,42805631000000.0,438473000000.0,29830000000.0,143135000000.0,3190529000000.0,0.0114199983996572,0.1093743765722655,32.070807590493914,0.0680636614563813,0.5050404190377928,0.6727296068912053,1.4284055291697488,0.0559560936403781,0,160.0,188.7753203452295,,,,,373381000000.0,246791000000.0,0.3857548585992894,0.6407245204422253,40503000000.0,160.0,160.0,188.7753203452295,0.011419998399657221,0.004405319867863883,0.0029117531302074702,0.004102925401585868,0.008508245269449752,0.0055964921392422816,0.25496966184293585,0.7450303381570642,0.25496862870290304,1000000.0
SSB,2016,1119317000000.0,6875576000000.0,72130806000000.0,103364962000000.0,5879830000000.0,58988895000000.0,739728000000.0,21930000000.0,243043000000.0,4306583000000.0,0.0108287854834213,0.0953209367991812,32.26928716177649,0.0568841693184195,0.5706855965370548,0.6978264646389557,1.7032036284117549,0.0597051833858615,0,160.0,154.79133054777304,165980.0,22009.0,12802.0,0.0,436915000000.0,284106000000.0,0.3903407167049191,0.6441615735310015,44195000000.0,160.0,160.0,154.79133054777304,0.010828785483421356,0.004226915886642516,0.0027485716097878504,0.0038532979869909893,0.008080213873633505,0.005331642263845655,0.2538208568260823,0.7461791431739176,0.24399968909611844,10993000000.0
SSB,2017,1268553000000.0,5810770000000.0,80039516000000.0,125008960000000.0,6174605000000.0,70525510000000.0,203597000000.0,116282000000.0,274860000000.0,5398816000000.0,0.0101476966131067,0.0725987648401072,32.45940653066196,0.0493932994882926,0.5641636407502311,0.6402702334296677,0.8432962767656695,0.0674518821428155,0,162.0,129.59071093784,242951.0,68024.0,,,547997000000.0,311470000000.0,0.431985892587854,0.6775176125869397,65478000000.0,162.0,162.0,129.59071093784,0.010147696613106773,0.004383661779123672,0.002491581403445001,0.0032724534305381,0.007656115209661772,0.005164533806216771,0.24553171999908555,0.7544682800009145,0.23404698108790092,14569000000.0
SSB,2018,1632860000000.0,5696931000000.0,84344557000000.0,140487190000000.0,8301505000000.0,83910159000000.0,355356000000.0,537625000000.0,372772000000.0,6322331000000.0,0.0116228390645438,0.0675435523361632,32.576137426168486,0.0590908324097022,0.5972797875735147,0.6003718702039667,1.5084621636815156,0.0749583757965555,0,162.0,115.31300469459173,274958.0,32007.0,396100.0,,791029000000.0,334558000000.0,0.4844438592408412,0.689334664331296,185851000000.0,162.0,162.0,115.31300469459173,0.011622839064543892,0.005630613011762852,0.0023814128533711865,0.003610813199409854,0.009241426211172705,0.006860013357801518,0.2048908050904548,0.7951091949095451,0.19222407309873474,20683000000.0
